IR0_cam,IR1_cam,IR2_cam,IR3_cam,IR0_meas,IR1_meas,IR2_meas,IR3_meas
4.04,18.81,18.81,7.93,223.0,199.0,328.0,947.0
4.05,18.83,18.83,7.9,223.0,199.0,328.0,947.0
3.12,14.27,16.5,12.27,223.0,199.0,328.0,947.0
-1.79,12.26,18.29,18.29,223.0,199.0,328.0,947.0
-1.79,12.24,18.26,18.26,223.0,199.0,328.0,947.0
-1.79,12.27,18.29,18.29,223.0,199.0,328.0,947.0
0.22,12.26,16.28,18.28,223.0,199.0,328.0,947.0
2.27,12.36,14.37,18.41,223.0,199.0,328.0,947.0
2.23,12.26,14.27,18.28,223.0,199.0,328.0,947.0
2.23,12.26,14.27,18.29,223.0,199.0,328.0,947.0
0.24,12.32,16.35,18.36,223.0,199.0,328.0,947.0
0.24,12.32,16.35,18.36,223.0,199.0,328.0,947.0
0.23,12.29,16.31,18.32,223.0,199.0,328.0,947.0
2.25,12.32,14.33,18.36,223.0,199.0,328.0,947.0
2.25,12.32,14.33,18.36,223.0,199.0,328.0,947.0
0.66,10.42,17.88,20.03,223.0,199.0,328.0,947.0
0.88,7.82,18.71,20.93,223.0,199.0,328.0,947.0
1.13,6.19,18.17,12.68,144.0,317.0,507.0,435.0
3.34,7.91,19.03,12.48,144.0,317.0,507.0,435.0
5.57,5.57,15.22,14.66,144.0,317.0,507.0,435.0
5.5,5.5,15.65,14.55,144.0,317.0,507.0,435.0
5.5,5.5,15.65,14.55,144.0,317.0,507.0,435.0
8.43,0.82,9.64,27.4,144.0,317.0,507.0,435.0
6.43,0.31,10.5,30.88,144.0,317.0,507.0,435.0
6.39,0.29,10.45,30.76,144.0,317.0,507.0,435.0
4.65,0.47,13.01,31.83,144.0,317.0,507.0,435.0
3.86,1.85,4.4,22.26,144.0,317.0,507.0,435.0
24.58,0.28,6.35,16.48,144.0,317.0,507.0,435.0
24.48,0.26,6.31,16.41,144.0,317.0,507.0,435.0
26.59,0.27,4.32,16.47,144.0,317.0,507.0,435.0
24.48,0.26,6.31,16.41,144.0,317.0,507.0,435.0
26.45,0.25,4.28,16.37,144.0,317.0,507.0,435.0
26.65,0.28,4.34,16.51,144.0,317.0,507.0,435.0
23.53,0.33,2.37,16.68,144.0,317.0,507.0,435.0
24.96,0.32,2.36,16.63,144.0,317.0,507.0,435.0
25.01,0.36,6.52,16.79,144.0,317.0,507.0,435.0
17.35,10.08,3.46,10.41,144.0,317.0,507.0,435.0
13.4,21.94,4.87,11.27,144.0,317.0,507.0,435.0
13.62,20.82,4.99,11.46,141.0,365.0,411.0,317.0
15.99,14.38,2.91,9.45,141.0,365.0,411.0,317.0
17.87,10.45,0.66,9.26,141.0,365.0,411.0,317.0
18.0,9.92,0.69,9.35,141.0,365.0,411.0,316.0
18.03,9.8,0.7,9.37,141.0,365.0,410.0,316.0
18.1,9.56,0.72,9.41,141.0,366.0,411.0,316.0
20.34,4.29,-1.44,9.45,141.0,366.0,410.0,316.0
20.61,3.79,-1.4,9.6,141.0,366.0,411.0,316.0
24.62,2.89,2.5,13.56,141.0,366.0,410.0,316.0
18.21,2.2,12.2,14.2,141.0,366.0,411.0,316.0
16.94,2.47,14.87,14.87,141.0,366.0,410.0,316.0
16.94,2.47,14.87,14.87,141.0,366.0,410.0,316.0
18.88,2.43,12.71,14.77,141.0,366.0,411.0,316.0
20.76,4.42,10.55,12.59,141.0,366.0,410.0,316.0
20.82,4.44,10.58,12.63,141.0,366.0,411.0,316.0
21.0,4.51,10.69,12.75,141.0,366.0,410.0,316.0
16.83,2.43,14.77,14.77,141.0,366.0,411.0,316.0
16.88,2.45,14.82,14.82,141.0,366.0,411.0,316.0
16.72,2.39,14.67,14.67,141.0,366.0,411.0,316.0
14.59,2.36,16.63,14.59,141.0,366.0,411.0,316.0
12.75,2.45,18.94,14.82,141.0,366.0,411.0,316.0
10.69,2.45,21.0,14.82,141.0,366.0,411.0,316.0
12.89,2.51,19.13,14.97,232.0,211.0,947.0,326.0
4.51,6.89,19.97,12.24,191.0,162.0,946.0,420.0
4.34,0.28,26.65,16.51,184.0,200.0,957.0,813.0
4.32,0.27,26.59,16.47,184.0,200.0,957.0,813.0
4.31,0.27,26.55,16.44,184.0,200.0,957.0,813.0
4.31,0.27,26.55,16.44,184.0,200.0,957.0,813.0
2.22,0.21,28.28,16.25,184.0,200.0,957.0,813.0
2.22,0.21,28.28,16.25,184.0,200.0,957.0,813.0
2.23,0.22,28.33,16.28,184.0,200.0,957.0,813.0
2.21,0.2,28.23,16.22,189.0,187.0,957.0,924.0
2.2,0.2,28.2,16.2,189.0,187.0,957.0,924.0
2.2,0.2,28.21,16.21,189.0,187.0,957.0,924.0
2.2,0.2,28.2,16.2,189.0,187.0,957.0,924.0
2.22,0.21,28.28,16.25,189.0,187.0,957.0,924.0
2.21,0.21,28.26,16.24,189.0,187.0,957.0,924.0
2.41,0.36,29.08,16.77,189.0,187.0,957.0,924.0
0.52,0.52,32.14,13.21,189.0,187.0,957.0,924.0
0.51,0.51,32.05,13.64,189.0,187.0,957.0,924.0
0.51,0.51,32.05,13.64,189.0,187.0,957.0,924.0
0.51,0.51,32.05,13.64,189.0,187.0,957.0,924.0
0.52,0.52,32.14,13.21,189.0,187.0,957.0,924.0
0.49,0.49,31.95,14.13,189.0,187.0,957.0,924.0
0.57,0.57,32.4,12.13,189.0,187.0,957.0,924.0
0.51,0.51,32.05,13.64,189.0,187.0,957.0,924.0
0.48,0.48,31.9,14.43,189.0,187.0,957.0,924.0
2.63,0.52,30.03,17.39,189.0,187.0,957.0,924.0
2.61,0.51,29.94,17.33,189.0,187.0,957.0,924.0
2.54,0.45,29.63,17.12,189.0,187.0,957.0,924.0
2.58,0.48,29.8,17.24,189.0,187.0,957.0,924.0
2.49,0.42,29.43,16.99,189.0,187.0,957.0,924.0
3.94,1.51,32.75,8.22,189.0,187.0,957.0,924.0
4.08,1.61,31.7,7.84,189.0,187.0,957.0,924.0
4.14,1.73,30.64,7.45,189.0,187.0,957.0,924.0
11.57,3.21,0.96,32.5,189.0,187.0,957.0,924.0
4.14,1.73,30.64,7.45,189.0,187.0,957.0,924.0
4.08,1.61,31.7,7.84,189.0,187.0,957.0,924.0
4.08,1.61,31.7,7.84,189.0,187.0,957.0,924.0
3.86,1.85,29.64,7.09,189.0,187.0,957.0,924.0
4.13,1.73,30.61,7.44,189.0,187.0,957.0,924.0
11.89,3.17,0.93,32.32,189.0,187.0,957.0,924.0
4.07,1.61,31.73,7.85,176.0,231.0,956.0,928.0
11.74,3.19,0.94,32.41,176.0,231.0,956.0,928.0
11.99,3.16,0.92,32.26,176.0,231.0,956.0,928.0
3.86,1.85,29.64,7.09,176.0,231.0,956.0,928.0
4.14,1.73,30.64,7.45,176.0,231.0,956.0,928.0
4.58,4.58,25.59,6.76,176.0,231.0,956.0,928.0
6.43,4.78,24.77,9.48,176.0,231.0,956.0,928.0
6.74,4.59,25.56,9.88,176.0,231.0,956.0,928.0
4.14,1.73,30.64,7.45,176.0,231.0,956.0,928.0
12.33,3.11,0.89,32.09,177.0,231.0,956.0,928.0
3.86,1.85,29.64,7.09,176.0,231.0,956.0,928.0
3.62,1.98,28.73,6.76,177.0,231.0,956.0,928.0
6.75,4.24,27.3,10.75,176.0,231.0,956.0,928.0
6.96,4.4,26.41,10.31,176.0,231.0,956.0,928.0
6.96,4.4,26.41,10.31,176.0,231.0,956.0,928.0
12.86,3.06,0.84,31.83,176.0,231.0,956.0,928.0
12.82,3.06,0.84,31.85,176.0,231.0,956.0,928.0
3.66,1.3,34.42,9.18,176.0,231.0,956.0,928.0
2.82,0.67,30.85,15.64,176.0,231.0,956.0,928.0
2.73,0.6,30.46,17.22,176.0,231.0,956.0,928.0
11.49,3.22,0.97,32.55,176.0,231.0,956.0,928.0
11.38,3.24,0.98,32.62,176.0,231.0,956.0,928.0
2.52,0.44,29.54,17.07,176.0,231.0,956.0,928.0
2.47,0.4,29.34,16.94,176.0,231.0,956.0,928.0
2.49,0.42,29.43,16.99,176.0,231.0,956.0,928.0
11.44,3.23,0.97,32.58,176.0,231.0,956.0,928.0
6.97,1.0,1.0,34.98,176.0,231.0,956.0,928.0
0.28,0.28,30.66,16.48,176.0,231.0,956.0,928.0
0.24,0.24,30.45,16.35,176.0,231.0,956.0,928.0
0.24,0.24,30.45,16.35,176.0,231.0,956.0,928.0
0.22,0.22,30.3,16.26,163.0,316.0,954.0,929.0
0.21,0.21,30.26,16.24,163.0,317.0,955.0,929.0
6.89,1.01,1.01,35.05,163.0,317.0,954.0,929.0
2.22,0.21,28.28,16.25,163.0,317.0,955.0,929.0
2.27,0.25,28.5,16.39,163.0,317.0,955.0,929.0
2.25,0.24,28.43,16.35,163.0,317.0,955.0,929.0
0.37,0.37,31.22,16.83,163.0,317.0,955.0,929.0
0.51,0.51,32.05,13.64,163.0,317.0,955.0,929.0
6.97,1.0,1.0,34.98,163.0,317.0,955.0,929.0
6.92,1.0,1.0,35.03,163.0,317.0,955.0,929.0
0.49,0.49,31.95,14.13,163.0,317.0,955.0,929.0
0.42,0.42,31.5,16.99,163.0,317.0,955.0,929.0
0.38,0.38,31.29,16.87,163.0,317.0,955.0,929.0
0.34,0.34,31.05,16.72,163.0,317.0,955.0,929.0
0.33,0.33,30.98,16.68,163.0,317.0,955.0,929.0
0.3,0.3,30.77,16.55,163.0,317.0,955.0,929.0
0.26,0.26,30.56,16.42,163.0,317.0,955.0,929.0
0.22,0.22,30.34,16.28,181.0,178.0,955.0,971.0
0.22,0.22,30.34,16.28,181.0,178.0,955.0,971.0
0.23,0.23,30.4,16.32,181.0,178.0,955.0,971.0
6.96,1.0,1.0,34.99,181.0,178.0,955.0,971.0
0.38,0.38,19.08,16.87,184.0,198.0,955.0,958.0
0.4,0.4,17.77,16.95,184.0,198.0,955.0,958.0
0.41,0.41,17.4,16.97,184.0,198.0,955.0,958.0
6.75,1.03,1.03,35.19,184.0,198.0,955.0,958.0
0.47,0.47,14.92,17.18,184.0,198.0,955.0,958.0
0.46,0.46,15.32,17.15,184.0,198.0,955.0,958.0
0.49,0.49,14.09,17.27,184.0,198.0,955.0,958.0
0.47,0.47,14.92,17.18,184.0,198.0,955.0,958.0
0.43,0.43,16.29,17.06,184.0,198.0,955.0,958.0
0.46,0.46,15.32,17.15,184.0,198.0,955.0,958.0
0.44,0.44,15.89,17.09,184.0,198.0,955.0,958.0
0.38,0.38,19.45,16.85,184.0,198.0,955.0,958.0
0.4,0.4,17.77,16.95,184.0,198.0,955.0,958.0
0.36,0.36,20.98,16.77,184.0,198.0,955.0,958.0
0.38,0.38,19.08,16.87,184.0,198.0,955.0,958.0
0.43,0.43,16.29,17.06,184.0,198.0,955.0,958.0
0.36,0.36,20.98,16.77,184.0,198.0,955.0,958.0
6.92,1.0,1.0,35.03,184.0,198.0,955.0,958.0
0.36,0.36,20.98,16.77,184.0,198.0,955.0,958.0
0.34,0.34,22.29,16.72,184.0,198.0,955.0,958.0
0.4,0.4,17.77,16.95,184.0,198.0,955.0,958.0
0.4,0.4,17.77,16.95,184.0,198.0,955.0,958.0
0.4,0.4,17.77,16.95,184.0,198.0,955.0,958.0
0.43,0.43,16.29,17.06,184.0,198.0,955.0,958.0
0.99,0.99,7.02,19.1,184.0,198.0,955.0,958.0
0.89,0.89,7.79,18.72,134.0,640.0,951.0,960.0
1.07,1.07,6.54,19.38,134.0,640.0,951.0,960.0
0.89,0.89,7.79,18.72,134.0,640.0,951.0,960.0
0.99,0.99,7.02,19.1,133.0,640.0,951.0,960.0
0.89,0.89,7.79,18.72,134.0,640.0,951.0,960.0
6.95,1.0,1.0,35.0,134.0,640.0,951.0,960.0
0.92,0.92,7.53,18.84,134.0,640.0,951.0,960.0
0.86,0.86,8.06,18.6,134.0,640.0,951.0,960.0
0.99,0.99,7.02,19.1,134.0,640.0,951.0,960.0
0.96,0.96,7.24,18.98,134.0,640.0,951.0,960.0
6.95,1.0,1.0,35.0,134.0,640.0,951.0,960.0
6.95,1.0,1.0,35.0,134.0,640.0,951.0,960.0
6.95,1.0,1.0,35.0,134.0,640.0,951.0,960.0
6.95,1.0,1.0,35.0,134.0,640.0,951.0,960.0
6.95,1.0,1.0,35.0,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
-2.26,-3.38,-3.38,40.24,134.0,640.0,951.0,960.0
10.26,10.26,15.61,12.25,134.0,640.0,951.0,960.0
10.93,19.78,10.93,13.32,134.0,640.0,951.0,960.0
11.08,19.26,11.08,13.49,134.0,640.0,951.0,960.0
11.16,19.02,11.16,13.58,134.0,640.0,951.0,960.0
13.58,22.56,8.73,13.58,134.0,640.0,951.0,960.0
10.93,19.78,10.93,13.32,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
11.66,17.64,11.66,14.15,128.0,738.0,952.0,958.0
13.77,22.0,8.88,13.77,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,737.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,738.0,952.0,958.0
13.68,22.24,8.81,13.68,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
13.77,22.0,8.88,13.77,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
11.66,17.64,11.66,14.15,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,738.0,952.0,958.0
13.77,22.0,8.88,13.77,128.0,738.0,952.0,958.0
13.49,22.84,8.67,13.49,128.0,738.0,952.0,958.0
13.49,22.84,8.67,13.49,128.0,738.0,952.0,958.0
13.49,22.84,8.67,13.49,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
13.15,24.07,8.41,13.15,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,738.0,952.0,958.0
11.66,17.64,11.66,14.15,128.0,738.0,952.0,958.0
13.49,22.84,8.67,13.49,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
6.23,10.24,10.24,20.27,128.0,738.0,952.0,958.0
10.93,19.78,10.93,13.32,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,738.0,952.0,958.0
13.49,22.84,8.67,13.49,128.0,738.0,952.0,958.0
13.4,23.13,8.6,13.4,128.0,738.0,952.0,958.0
11.16,19.02,11.16,13.58,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
13.4,23.13,8.6,13.4,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,128.0,738.0,952.0,958.0
11.4,18.31,11.4,13.85,0.0,0.0,0.0,0.0
11.4,18.31,11.4,13.85,0.0,0.0,0.0,0.0
11.4,18.31,11.4,13.85,0.0,0.0,0.0,0.0
11.4,18.31,11.4,13.85,0.0,0.0,0.0,0.0
11.4,18.31,11.4,13.85,0.0,0.0,0.0,0.0
11.4,18.31,11.4,13.85,0.0,0.0,0.0,0.0
2.2,14.2,28.2,2.2,0.0,0.0,0.0,0.0
8.53,12.62,8.53,18.76,0.0,0.0,0.0,0.0
18.62,8.45,12.52,8.45,0.0,0.0,0.0,0.0
18.77,8.53,12.63,8.53,0.0,0.0,0.0,0.0
18.67,8.47,12.55,8.47,0.0,0.0,0.0,0.0
18.62,8.45,12.52,8.45,0.0,0.0,0.0,0.0
18.58,8.42,12.48,8.42,0.0,0.0,0.0,0.0
18.77,8.53,12.63,8.53,0.0,0.0,0.0,0.0
4.38,-1.73,12.52,32.88,0.0,0.0,0.0,0.0
4.38,-1.73,12.52,32.88,0.0,0.0,0.0,0.0
14.24,16.25,16.25,0.21,0.0,0.0,0.0,0.0
20.69,6.4,4.8,18.04,0.0,0.0,0.0,0.0
12.21,14.21,18.22,2.21,0.0,0.0,0.0,0.0
12.2,14.2,18.2,2.2,0.0,0.0,0.0,0.0
12.23,14.23,18.23,2.21,0.0,0.0,0.0,0.0
12.24,14.25,18.25,2.22,0.0,0.0,0.0,0.0
125.0,137.0,172.0,136.0,10.29,14.32,18.34,2.25
125.0,137.0,172.0,136.0,10.27,14.29,18.31,2.24
125.0,137.0,172.0,136.0,10.3,14.32,18.34,2.25
125.0,137.0,172.0,136.0,10.27,14.28,18.3,2.23
125.0,137.0,172.0,136.0,10.35,14.39,18.43,2.28
125.0,137.0,172.0,136.0,10.3,14.32,18.34,2.25
125.0,137.0,172.0,136.0,10.29,14.32,18.34,2.25
125.0,137.0,172.0,136.0,10.27,14.29,18.3,2.23
125.0,137.0,172.0,136.0,10.29,14.32,18.34,2.25
125.0,137.0,172.0,136.0,10.27,14.29,18.3,2.23
160.0,281.0,629.0,954.0,3.56,8.24,17.6,9.61
160.0,281.0,629.0,954.0,3.47,8.11,17.38,10.02
160.0,281.0,629.0,954.0,1.13,8.06,19.6,6.2
155.0,251.0,702.0,959.0,1.04,7.88,19.29,6.68
155.0,251.0,702.0,959.0,1.15,8.11,19.7,6.07
155.0,250.0,702.0,959.0,1.07,7.94,19.39,6.52
155.0,250.5,701.5,959.0,1.15,8.11,19.7,6.07
155.0,251.0,701.0,959.0,1.15,8.11,19.7,6.07
155.0,251.0,701.0,959.0,1.35,8.49,20.4,5.25
155.0,251.0,701.0,959.0,1.22,8.24,19.94,5.76
154.0,253.0,680.5,958.5,1.37,8.55,20.51,5.14
154.0,253.0,681.0,959.0,1.57,8.94,21.22,4.53
154.0,253.0,681.0,959.0,1.6,8.99,21.32,4.46
154.0,253.0,681.0,959.0,3.91,11.18,18.46,8.33
154.0,313.0,542.0,126.0,3.91,11.18,18.46,8.33
154.5,316.0,544.5,126.0,24.54,6.62,11.05,16.56
160.0,347.0,509.0,124.0,6.37,16.51,10.42,12.45
210.0,195.0,159.0,126.0,7.45,14.08,11.87,18.5
210.0,195.5,160.0,126.0,7.45,14.08,11.87,18.5
210.0,195.0,160.0,126.0,7.45,14.08,11.87,18.5
234.0,208.5,160.0,126.0,7.45,14.08,11.87,18.5
234.0,208.0,160.0,126.0,9.52,13.9,9.52,18.27
234.0,208.0,160.0,126.0,9.35,11.51,9.35,20.17
234.0,208.0,160.0,126.0,11.56,11.56,7.22,20.24
322.0,237.5,163.0,127.0,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,10.91,10.91,6.74,19.27
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.39,8.34,14.39,8.34
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.71,8.56,14.71,8.56
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.38,8.32,14.38,8.32
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.38,8.32,14.38,8.32
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
